time,open,high,low,close,tick_volume
2025-01-08 08:00:00,158.17,158.17,157.99,158.049,1969
2025-01-08 09:00:00,158.047,158.133,157.925,158.112,2885
2025-01-08 10:00:00,158.111,158.279,158.103,158.246,2706
2025-01-08 11:00:00,158.247,158.247,158.052,158.161,2343
2025-01-08 12:00:00,158.161,158.348,158.147,158.324,2169
2025-01-08 13:00:00,158.324,158.552,158.316,158.374,3011
2025-01-08 14:00:00,158.374,158.544,158.351,158.504,3127
2025-01-08 15:00:00,158.504,158.505,158.176,158.226,4351
2025-01-08 16:00:00,158.22,158.464,158.143,158.351,3831
2025-01-08 17:00:00,158.351,158.42,158.219,158.372,3536
2025-01-08 18:00:00,158.374,158.442,158.291,158.32,3256
2025-01-08 19:00:00,158.319,158.494,158.309,158.391,2832
2025-01-08 20:00:00,158.391,158.499,158.272,158.443,2912
2025-01-08 21:00:00,158.435,158.517,158.354,158.465,2878
2025-01-08 22:00:00,158.456,158.456,158.329,158.36,2198
2025-01-08 23:00:00,158.361,158.435,158.265,158.274,1121
2025-01-09 00:00:00,158.26,158.333,158.179,158.292,255
2025-01-09 01:00:00,158.281,158.396,158.179,158.19,1387
2025-01-09 02:00:00,158.19,158.325,158.103,158.264,2441
2025-01-09 03:00:00,158.262,158.288,158.07,158.109,2218
2025-01-09 04:00:00,158.108,158.134,157.994,158.087,1748
2025-01-09 05:00:00,158.088,158.092,157.916,157.972,1967
2025-01-09 06:00:00,157.972,157.976,157.76,157.925,2101
2025-01-09 07:00:00,157.926,158.146,157.89,158.057,2117
2025-01-09 08:00:00,158.058,158.195,158.031,158.143,2156
2025-01-09 09:00:00,158.155,158.198,158.024,158.189,2720
2025-01-09 10:00:00,158.185,158.283,158.061,158.132,3189
2025-01-09 11:00:00,158.132,158.176,158.01,158.081,2644
2025-01-09 12:00:00,158.081,158.1,157.955,157.994,2170
2025-01-09 13:00:00,157.993,158.022,157.821,157.905,2393
2025-01-09 14:00:00,157.905,157.927,157.651,157.743,2696
2025-01-09 15:00:00,157.745,157.845,157.575,157.655,3233
2025-01-09 16:00:00,157.655,157.863,157.652,157.82,2498
2025-01-09 17:00:00,157.819,157.975,157.815,157.972,2468
2025-01-09 18:00:00,157.972,158.03,157.921,158.012,1936
2025-01-09 19:00:00,158.012,158.135,157.984,158.106,1815
2025-01-09 20:00:00,158.106,158.161,158.064,158.074,1020
2025-01-09 21:00:00,158.074,158.123,158.058,158.113,839
2025-01-09 22:00:00,158.112,158.124,158.083,158.121,651
2025-01-09 23:00:00,158.121,158.147,158.08,158.106,565
2025-01-10 00:00:00,158.037,158.183,158.037,158.14,314
2025-01-10 01:00:00,158.138,158.149,158.013,158.04,1141
2025-01-10 02:00:00,158.037,158.228,157.947,158.003,3007
2025-01-10 03:00:00,158.005,158.169,157.932,158.128,2709
2025-01-10 04:00:00,158.129,158.28,158.103,158.265,2054
2025-01-10 05:00:00,158.265,158.272,158.181,158.232,1598
2025-01-10 06:00:00,158.233,158.407,158.23,158.386,1648
2025-01-10 07:00:00,158.386,158.423,158.354,158.414,1664
2025-01-10 08:00:00,158.414,158.425,158.306,158.326,1771
2025-01-10 09:00:00,158.325,158.449,158.261,158.389,2402
2025-01-10 10:00:00,158.389,158.425,157.745,157.821,3043
2025-01-10 11:00:00,157.822,157.945,157.621,157.931,3510
2025-01-10 12:00:00,157.93,158.123,157.861,158.08,2456
2025-01-10 13:00:00,158.08,158.171,157.988,157.993,2018
2025-01-10 14:00:00,157.993,158.022,157.893,157.992,2261
2025-01-10 15:00:00,157.982,158.876,157.901,158.548,4177
2025-01-10 16:00:00,158.549,158.653,157.759,157.941,5090
2025-01-10 17:00:00,158.007,158.155,157.223,157.553,5219
2025-01-10 18:00:00,157.563,157.872,157.54,157.687,3747
2025-01-10 19:00:00,157.686,157.798,157.576,157.669,3332
2025-01-10 20:00:00,157.667,157.959,157.662,157.897,2382
2025-01-10 21:00:00,157.897,157.983,157.806,157.871,2518
2025-01-10 22:00:00,157.872,157.932,157.808,157.813,2027
2025-01-10 23:00:00,157.811,157.814,157.661,157.695,1462
2025-01-13 00:00:00,157.77,157.808,157.608,157.715,372
2025-01-13 01:00:00,157.711,157.927,157.701,157.91,1833
2025-01-13 02:00:00,157.902,157.967,157.787,157.788,2009
2025-01-13 03:00:00,157.788,157.867,157.269,157.443,2722
2025-01-13 04:00:00,157.442,157.651,157.395,157.518,2419
2025-01-13 05:00:00,157.508,157.641,157.41,157.413,2517
2025-01-13 06:00:00,157.414,157.579,157.408,157.542,1906
2025-01-13 07:00:00,157.542,157.546,157.283,157.406,1848
2025-01-13 08:00:00,157.405,157.595,157.246,157.531,2304
2025-01-13 09:00:00,157.524,157.548,157.295,157.457,3291
2025-01-13 10:00:00,157.461,157.669,157.39,157.601,3062
2025-01-13 11:00:00,157.602,157.614,157.034,157.106,3677
2025-01-13 12:00:00,157.106,157.432,157.01,157.43,3093
2025-01-13 13:00:00,157.431,157.471,157.219,157.316,2239
2025-01-13 14:00:00,157.316,157.459,156.924,157.03,2714
2025-01-13 15:00:00,157.029,157.203,156.912,157.199,3451
2025-01-13 16:00:00,157.199,157.426,157.103,157.353,3498
2025-01-13 17:00:00,157.352,157.582,157.307,157.516,3475
2025-01-13 18:00:00,157.521,157.79,157.465,157.515,2967
2025-01-13 19:00:00,157.514,157.569,157.31,157.328,2385
2025-01-13 20:00:00,157.327,157.523,157.293,157.48,1863
2025-01-13 21:00:00,157.482,157.817,157.48,157.812,1836
2025-01-13 22:00:00,157.812,157.812,157.609,157.65,1589
2025-01-13 23:00:00,157.651,157.697,157.402,157.409,1395
2025-01-14 00:00:00,157.398,157.472,157.172,157.302,483
2025-01-14 01:00:00,157.288,157.449,157.119,157.31,2134
2025-01-14 02:00:00,157.31,157.579,157.144,157.542,3172
2025-01-14 03:00:00,157.536,158.014,157.054,157.436,3455
2025-01-14 04:00:00,157.441,157.727,157.441,157.693,2099
2025-01-14 05:00:00,157.694,157.748,157.526,157.556,1628
2025-01-14 06:00:00,157.553,157.583,157.462,157.484,1355
2025-01-14 07:00:00,157.484,157.722,157.363,157.58,2136
2025-01-14 08:00:00,157.581,157.698,157.456,157.481,1948
2025-01-14 09:00:00,157.481,157.553,157.297,157.527,3195
2025-01-14 10:00:00,157.524,157.731,157.391,157.699,3196
2025-01-14 11:00:00,157.704,158.029,157.685,157.936,3209
2025-01-14 12:00:00,157.939,157.977,157.829,157.83,2219
2025-01-14 13:00:00,157.831,157.954,157.831,157.939,2029
2025-01-14 14:00:00,157.939,158.129,157.841,157.862,2604
2025-01-14 15:00:00,157.86,157.924,157.384,157.769,3978
2025-01-14 16:00:00,157.777,157.918,157.62,157.806,4154
2025-01-14 17:00:00,157.801,158.151,157.746,157.961,3953
2025-01-14 18:00:00,157.965,158.076,157.832,157.953,3699
2025-01-14 19:00:00,157.952,158.197,157.906,158.133,2740
2025-01-14 20:00:00,158.132,158.139,157.978,158.004,1879
2025-01-14 21:00:00,158.005,158.073,157.907,157.94,1954
2025-01-14 22:00:00,157.939,157.986,157.866,157.981,1957
2025-01-14 23:00:00,157.979,158.019,157.927,157.951,1283
2025-01-15 00:00:00,157.923,158.025,157.823,157.936,355
2025-01-15 01:00:00,157.922,158.069,157.889,158.048,1361
2025-01-15 02:00:00,158.047,158.084,157.897,157.974,2552
2025-01-15 03:00:00,157.987,158.035,157.828,157.9,2555
2025-01-15 04:00:00,157.9,157.974,157.878,157.946,1816
2025-01-15 05:00:00,157.946,157.953,157.843,157.888,1808
2025-01-15 06:00:00,157.889,157.935,157.59,157.604,2111
2025-01-15 07:00:00,157.602,157.602,157.196,157.318,3040
2025-01-15 08:00:00,157.319,157.443,157.283,157.344,2268
2025-01-15 09:00:00,157.344,157.344,156.84,156.88,3238
2025-01-15 10:00:00,156.877,157.209,156.722,157.111,3312
2025-01-15 11:00:00,157.109,157.125,156.712,156.864,3127
2025-01-15 12:00:00,156.866,156.924,156.751,156.79,2510
2025-01-15 13:00:00,156.79,157.058,156.717,157.012,2299
2025-01-15 14:00:00,157.013,157.051,156.859,156.978,2468
2025-01-15 15:00:00,156.978,157.085,156.25,156.389,4454
2025-01-15 16:00:00,156.382,156.456,155.948,156.283,4789
2025-01-15 17:00:00,156.283,156.526,156.077,156.291,4366
2025-01-15 18:00:00,156.291,156.733,156.286,156.599,3846
2025-01-15 19:00:00,156.599,156.607,156.484,156.549,2573
2025-01-15 20:00:00,156.548,156.574,156.404,156.498,2051
2025-01-15 21:00:00,156.498,156.564,156.433,156.462,1870
2025-01-15 22:00:00,156.462,156.506,156.407,156.441,1710
2025-01-15 23:00:00,156.445,156.55,156.381,156.45,1312
2025-01-16 00:00:00,156.394,156.449,156.319,156.355,356
2025-01-16 01:00:00,156.336,156.405,156.217,156.221,1228
2025-01-16 02:00:00,156.222,156.523,156.166,156.186,2881
2025-01-16 03:00:00,156.18,156.18,155.48,155.553,3778
2025-01-16 04:00:00,155.551,155.775,155.211,155.736,3670
2025-01-16 05:00:00,155.728,155.858,155.707,155.775,2727
2025-01-16 06:00:00,155.775,155.97,155.606,155.953,2042
2025-01-16 07:00:00,155.952,156.115,155.947,156.115,2329
2025-01-16 08:00:00,156.114,156.313,156.033,156.099,2625
2025-01-16 09:00:00,156.099,156.241,156.025,156.186,2794
2025-01-16 10:00:00,156.186,156.235,155.865,155.897,3095
2025-01-16 11:00:00,155.897,155.933,155.611,155.682,2794
2025-01-16 12:00:00,155.681,155.766,155.631,155.664,2279
2025-01-16 13:00:00,155.661,155.874,155.648,155.784,2074
2025-01-16 14:00:00,155.784,156.197,155.784,156.109,2608
2025-01-16 15:00:00,156.105,156.357,155.847,155.903,3952
2025-01-16 16:00:00,155.914,156.173,155.897,156.13,4132
2025-01-16 17:00:00,156.123,156.194,155.391,155.426,4771
2025-01-16 18:00:00,155.424,155.551,155.102,155.438,4304
2025-01-16 19:00:00,155.439,155.508,155.172,155.268,3357
2025-01-16 20:00:00,155.268,155.385,155.148,155.353,2366
2025-01-16 21:00:00,155.353,155.376,155.169,155.293,2235
2025-01-16 22:00:00,155.294,155.316,155.171,155.205,1721
2025-01-16 23:00:00,155.203,155.232,155.059,155.099,1100
2025-01-17 00:00:00,155.09,155.197,155.065,155.163,521
2025-01-17 01:00:00,155.225,155.401,155.138,155.369,1273
2025-01-17 02:00:00,155.366,155.482,154.98,155.186,3152
2025-01-17 03:00:00,155.186,155.372,155.145,155.212,2812
2025-01-17 04:00:00,155.212,155.464,155.16,155.434,2454
2025-01-17 05:00:00,155.433,155.461,155.351,155.445,2014
2025-01-17 06:00:00,155.445,155.495,155.367,155.388,1632
2025-01-17 07:00:00,155.388,155.688,155.363,155.565,2182
2025-01-17 08:00:00,155.563,155.733,155.521,155.639,2159
2025-01-17 09:00:00,155.639,155.771,155.522,155.614,2828
2025-01-17 10:00:00,155.606,155.724,155.407,155.701,2871
2025-01-17 11:00:00,155.702,155.848,155.41,155.736,3001
2025-01-17 12:00:00,155.733,155.781,155.609,155.772,2471
2025-01-17 13:00:00,155.773,155.802,155.636,155.693,2227
2025-01-17 14:00:00,155.693,155.749,155.589,155.714,2620
2025-01-17 15:00:00,155.71,155.719,155.555,155.685,3146
2025-01-17 16:00:00,155.685,156.192,155.652,156.031,4025
2025-01-17 17:00:00,156.042,156.138,155.774,156.104,4107
2025-01-17 18:00:00,156.099,156.373,156.099,156.304,3250
2025-01-17 19:00:00,156.303,156.341,156.223,156.258,2489
2025-01-17 20:00:00,156.258,156.286,156.125,156.187,1941
2025-01-17 21:00:00,156.188,156.229,156.132,156.145,1779
2025-01-17 22:00:00,156.145,156.195,156.105,156.147,1647
2025-01-17 23:00:00,156.147,156.312,156.124,156.259,1278
2025-01-20 00:00:00,156.26,156.353,156.144,156.311,312
2025-01-20 01:00:00,156.285,156.582,156.243,156.309,1882
2025-01-20 02:00:00,156.316,156.36,155.982,155.982,2939
2025-01-20 03:00:00,155.995,156.108,155.863,155.923,2888
2025-01-20 04:00:00,155.921,156.047,155.887,155.938,2223
2025-01-20 05:00:00,155.939,155.965,155.707,155.742,1992
2025-01-20 06:00:00,155.742,156.028,155.73,155.971,1588
2025-01-20 07:00:00,155.971,156.065,155.896,156.06,1792
2025-01-20 08:00:00,156.061,156.198,156.013,156.196,2061
2025-01-20 09:00:00,156.196,156.283,155.962,155.991,2476
2025-01-20 10:00:00,155.988,156.183,155.951,156.152,2557
2025-01-20 11:00:00,156.154,156.361,156.132,156.284,2454
2025-01-20 12:00:00,156.283,156.404,156.234,156.371,2168
2025-01-20 13:00:00,156.371,156.457,156.319,156.345,1975
2025-01-20 14:00:00,156.343,156.458,156.281,156.377,2304
2025-01-20 15:00:00,156.376,156.471,155.72,155.724,3942
2025-01-20 16:00:00,155.715,155.914,155.412,155.547,4705
2025-01-20 17:00:00,155.544,155.927,155.528,155.689,4088
2025-01-20 18:00:00,155.69,155.725,155.596,155.681,2432
2025-01-20 19:00:00,155.681,156.05,155.632,155.824,2871
2025-01-20 20:00:00,155.82,155.894,155.691,155.693,1534
2025-01-20 21:00:00,155.692,155.774,155.59,155.633,1479
2025-01-20 22:00:00,155.634,155.634,155.497,155.607,1622
2025-01-20 23:00:00,155.613,155.719,155.51,155.546,2515
2025-01-21 00:00:00,155.563,155.66,155.462,155.648,472
2025-01-21 01:00:00,155.585,155.655,155.164,155.272,2603
2025-01-21 02:00:00,155.273,156.232,154.902,156.02,4170
2025-01-21 03:00:00,156.023,156.193,155.461,155.541,4765
2025-01-21 04:00:00,155.541,155.575,154.95,155.136,4017
2025-01-21 05:00:00,155.135,155.24,154.77,155.185,3471
2025-01-21 06:00:00,155.186,155.192,154.954,155.065,2492
2025-01-21 07:00:00,155.068,155.326,155.004,155.31,2710
2025-01-21 08:00:00,155.319,155.552,155.319,155.515,2708
2025-01-21 09:00:00,155.515,155.749,155.494,155.674,3310
2025-01-21 10:00:00,155.673,155.769,155.613,155.742,3000
2025-01-21 11:00:00,155.741,155.953,155.706,155.899,3144
2025-01-21 12:00:00,155.893,155.996,155.804,155.981,2821
2025-01-21 13:00:00,155.98,156.051,155.874,155.91,2678
2025-01-21 14:00:00,155.91,155.95,155.716,155.825,2731
2025-01-21 15:00:00,155.823,155.836,155.461,155.487,3149
2025-01-21 16:00:00,155.479,155.67,155.336,155.577,3959
2025-01-21 17:00:00,155.584,155.735,155.25,155.328,4340
2025-01-21 18:00:00,155.33,155.57,155.305,155.495,3330
2025-01-21 19:00:00,155.496,155.579,155.418,155.575,2482
2025-01-21 20:00:00,155.575,155.595,155.427,155.507,2173
2025-01-21 21:00:00,155.507,155.585,155.474,155.554,1976
2025-01-21 22:00:00,155.554,155.594,155.517,155.518,1345
2025-01-21 23:00:00,155.52,155.558,155.434,155.445,834
2025-01-22 00:00:00,155.411,155.512,155.411,155.456,407
2025-01-22 01:00:00,155.452,155.83,155.449,155.746,2241
2025-01-22 02:00:00,155.761,155.765,155.352,155.424,3181
2025-01-22 03:00:00,155.421,155.716,155.404,155.685,3077
2025-01-22 04:00:00,155.686,155.763,155.632,155.742,2384
2025-01-22 05:00:00,155.742,155.958,155.682,155.923,2004
2025-01-22 06:00:00,155.923,155.927,155.716,155.792,1847
2025-01-22 07:00:00,155.791,155.953,155.786,155.83,1969
2025-01-22 08:00:00,155.83,155.975,155.682,155.884,2543
2025-01-22 09:00:00,155.884,156.072,155.801,156.046,2723
2025-01-22 10:00:00,156.044,156.112,155.55,155.722,3433
2025-01-22 11:00:00,155.715,155.824,155.651,155.67,2684
2025-01-22 12:00:00,155.669,155.785,155.63,155.764,2442
2025-01-22 13:00:00,155.764,155.899,155.716,155.875,2046
2025-01-22 14:00:00,155.875,156.049,155.804,155.811,2365
2025-01-22 15:00:00,155.811,155.97,155.745,155.895,3046
2025-01-22 16:00:00,155.891,156.188,155.812,156.152,3578
2025-01-22 17:00:00,156.154,156.422,156.049,156.401,3609
2025-01-22 18:00:00,156.398,156.644,156.376,156.62,3069
2025-01-22 19:00:00,156.621,156.706,156.558,156.613,2391
2025-01-22 20:00:00,156.617,156.627,156.501,156.575,2277
2025-01-22 21:00:00,156.576,156.584,156.472,156.518,1877
2025-01-22 22:00:00,156.517,156.557,156.446,156.545,1695
2025-01-22 23:00:00,156.544,156.593,156.442,156.449,1045
2025-01-23 00:00:00,156.455,156.515,156.357,156.433,257
2025-01-23 01:00:00,156.397,156.517,156.373,156.432,1285
2025-01-23 02:00:00,156.438,156.458,156.313,156.39,2649
2025-01-23 03:00:00,156.393,156.562,156.286,156.55,2513
2025-01-23 04:00:00,156.549,156.61,156.449,156.491,2193
2025-01-23 05:00:00,156.491,156.557,156.477,156.5,1706
2025-01-23 06:00:00,156.499,156.613,156.474,156.59,1449
2025-01-23 07:00:00,156.588,156.75,156.587,156.704,2122
2025-01-23 08:00:00,156.704,156.725,156.487,156.607,2160
2025-01-23 09:00:00,156.616,156.688,156.522,156.609,2798
2025-01-23 10:00:00,156.608,156.632,156.446,156.485,2843
2025-01-23 11:00:00,156.485,156.548,156.351,156.377,2958
2025-01-23 12:00:00,156.379,156.4,156.203,156.399,2271
2025-01-23 13:00:00,156.397,156.556,156.365,156.548,1819
2025-01-23 14:00:00,156.548,156.596,156.368,156.398,2292
2025-01-23 15:00:00,156.396,156.417,156.102,156.205,3421
2025-01-23 16:00:00,156.196,156.401,156.135,156.249,3191
2025-01-23 17:00:00,156.249,156.474,156.15,156.163,3428
2025-01-23 18:00:00,156.167,156.378,155.863,156.005,4449
2025-01-23 19:00:00,156.006,156.128,155.879,155.916,2873
2025-01-23 20:00:00,155.915,156.0,155.875,155.998,1941
2025-01-23 21:00:00,155.998,156.035,155.743,155.804,1893
2025-01-23 22:00:00,155.803,155.971,155.751,155.968,1901
2025-01-23 23:00:00,155.971,156.064,155.953,156.031,935
2025-01-24 00:00:00,156.005,156.061,155.965,156.027,279
2025-01-24 01:00:00,156.018,156.177,155.948,156.136,1170
2025-01-24 02:00:00,156.141,156.278,156.008,156.247,2750
2025-01-24 03:00:00,156.244,156.352,156.135,156.311,2303
2025-01-24 04:00:00,156.321,156.371,155.891,155.976,2885
2025-01-24 05:00:00,155.976,156.415,155.43,155.479,3463
2025-01-24 06:00:00,155.479,155.507,155.001,155.224,3920
2025-01-24 07:00:00,155.226,155.467,155.103,155.363,3366
2025-01-24 08:00:00,155.355,155.708,154.839,155.354,4239
2025-01-24 09:00:00,155.361,155.646,155.22,155.384,4275
2025-01-24 10:00:00,155.385,155.452,154.936,155.379,4205
2025-01-24 11:00:00,155.388,155.625,155.122,155.585,3610
2025-01-24 12:00:00,155.585,155.958,155.551,155.908,3083
2025-01-24 13:00:00,155.908,156.105,155.902,156.096,2831
2025-01-24 14:00:00,156.101,156.471,156.063,156.459,2952
2025-01-24 15:00:00,156.459,156.576,156.243,156.32,3593
2025-01-24 16:00:00,156.318,156.483,156.14,156.301,3984
2025-01-24 17:00:00,156.304,156.39,155.631,155.728,4414
2025-01-24 18:00:00,155.728,155.812,155.574,155.582,3453
2025-01-24 19:00:00,155.586,155.756,155.514,155.745,2430
2025-01-24 20:00:00,155.744,156.021,155.727,155.936,2087
2025-01-24 21:00:00,155.935,155.961,155.776,155.818,1732
2025-01-24 22:00:00,155.822,155.982,155.818,155.903,1465
2025-01-24 23:00:00,155.904,155.998,155.866,155.963,1141
2025-01-27 00:00:00,155.488,155.941,155.488,155.765,309
2025-01-27 01:00:00,155.764,155.829,155.571,155.723,2383
2025-01-27 02:00:00,155.724,155.845,155.396,155.529,3404
2025-01-27 03:00:00,155.528,155.601,155.289,155.479,3379
2025-01-27 04:00:00,155.482,155.665,155.407,155.635,2424
2025-01-27 05:00:00,155.635,155.869,155.62,155.796,2478
2025-01-27 06:00:00,155.796,156.056,155.787,156.015,2028
2025-01-27 07:00:00,156.017,156.094,155.937,156.064,2536
2025-01-27 08:00:00,156.064,156.246,155.976,155.991,2834
2025-01-27 09:00:00,155.991,155.991,155.684,155.881,3435
2025-01-27 10:00:00,155.867,155.906,155.049,155.131,4043
2025-01-27 11:00:00,155.132,155.183,154.464,154.6,4549
2025-01-27 12:00:00,154.58,154.58,153.738,153.975,4786
2025-01-27 13:00:00,153.966,154.085,153.712,153.963,4657
2025-01-27 14:00:00,153.957,154.227,153.863,154.041,4386
2025-01-27 15:00:00,154.042,154.46,153.898,154.202,4670
2025-01-27 16:00:00,154.207,154.388,153.955,154.36,4744
2025-01-27 17:00:00,154.358,154.683,154.232,154.344,4750
2025-01-27 18:00:00,154.344,154.42,154.102,154.229,3995
2025-01-27 19:00:00,154.23,154.428,154.172,154.293,3570
2025-01-27 20:00:00,154.294,154.588,154.224,154.43,3272
2025-01-27 21:00:00,154.431,154.718,154.431,154.543,2856
2025-01-27 22:00:00,154.541,154.698,154.534,154.579,2872
2025-01-27 23:00:00,154.581,154.659,154.453,154.484,1254
2025-01-28 00:00:00,154.462,154.548,154.437,154.514,275
2025-01-28 01:00:00,154.526,154.982,154.5,154.92,3452
2025-01-28 02:00:00,154.907,155.156,154.801,155.143,3991
2025-01-28 03:00:00,155.146,155.626,155.121,155.485,3314
2025-01-28 04:00:00,155.492,155.668,155.393,155.552,3430
2025-01-28 05:00:00,155.552,155.744,155.488,155.734,2686
